country_code year quarter vessel_length fishing_tech gear_type target_assemblage mesh_size_range metier supra_region sub_region eez_indicator geo_indicator specon_tech deep species rectangle_type rectangle_lat rectangle_lon c_square totwghtlandg totvallandg confidential
151 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA SCE 05*1 50.25 -2.5 NA 1.953 5209.621396 N
152 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA ANF 05*1 50.75 -3.5 NA 0.0015 5.696762 N
153 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA BLL 05*1 50.75 -3.5 NA 0.0016 12.173438 N
154 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA LBE 05*1 50.75 -3.5 NA 6e-04 12.998565 N
155 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA LEM 05*1 50.75 -3.5 NA 0.0012 8.341687 N
156 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA PLE 05*1 50.75 -3.5 NA 0.0232 56.504196 N
157 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA RJC 05*1 50.75 -3.5 NA 0.0268 37.752354 N
158 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA SCE 05*1 50.75 -3.5 NA 3.545 9080.752296 N
159 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA SOL 05*1 50.75 -3.5 NA 0.0166 228.966896 N
160 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA TUR 05*1 50.75 -3.5 NA 0.006 57.216292 N
161 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA SCE 05*1 50.75 -2.5 NA 13.37 29060.405737 N
162 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA ANF 05*1 50.25 -5.5 NA 0.0572 229.328595 N
163 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA SCE 05*1 50.25 -5.5 NA 1.7758 4576.941676 N
164 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA SOL 05*1 50.25 -5.5 NA 5e-04 10.489276 N
165 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA ANF 05*1 50.75 -5.5 NA 0.5399 1808.835093 N
166 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA BLL 05*1 50.75 -5.5 NA 0.0056 63.410391 N
167 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA SCE 05*1 50.75 -5.5 NA 22.8445 59613.939681 N
168 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA SOL 05*1 50.75 -5.5 NA 0.013 123.237699 N
169 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA TUR 05*1 50.75 -5.5 NA 0.0051 49.55279 N
170 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA ANF 05*1 50.75 -4.5 NA 0.1257 378.473 N
171 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA SCE 05*1 50.75 -4.5 NA 12.6119 33472.197819 N
172 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA SOL 05*1 50.75 -4.5 NA 0.0137 129.793497 N
173 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA TUR 05*1 50.75 -4.5 NA 0.0054 52.186412 N
174 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.8.E EU NGI NK NA ANF 05*1 43.25 -17.5 NA 0.1584 572.931532 N
175 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.8.E EU NGI NK NA BLL 05*1 43.25 -17.5 NA 4e-04 3.650901 N
176 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.8.E EU NGI NK NA SCE 05*1 43.25 -17.5 NA 1.428 3421.855281 N
177 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.8.E EU NGI NK NA TUR 05*1 43.25 -17.5 NA 0.005 50.637888 N
178 ENG 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA SCE 05*1 50.75 0.5 NA 16.86 39350.869835 N
179 ENG 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA SCE 05*1 54.25 -4.5 NA 18.4814 52403.952162 N
180 ENG 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA ANF 05*1 50.25 -4.5 NA 0.4351 1897.078394 N
181 ENG 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA BLL 05*1 50.25 -4.5 NA 0.015 131.613296 N
182 ENG 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA COD 05*1 50.25 -4.5 NA 0.0062 31.626073 N
183 ENG 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA HAD 05*1 50.25 -4.5 NA 0.0014 2.2867 N
184 ENG 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA LEM 05*1 50.25 -4.5 NA 0.0513 287.799532 N
185 ENG 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA PLE 05*1 50.25 -4.5 NA 0.0271 61.65841 N
186 ENG 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA SCE 05*1 50.25 -4.5 NA 26.8436 69947.086761 N
187 ENG 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA SOL 05*1 50.25 -4.5 NA 0.584 7081.776455 N
188 ENG 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA TUR 05*1 50.25 -4.5 NA 0.0629 762.789703 N
189 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA SCE 05*1 50.75 -0.5 NA 4.14 10320.618955 N
190 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA ANF 05*1 50.75 0.5 NA 0.0108 44.217727 N
191 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA BLL 05*1 50.75 0.5 NA 0.0047 25.99713 N
192 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA COD 05*1 50.75 0.5 NA 0.0017 4.48733 N
193 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA CTL 05*1 50.75 0.5 NA 0.0664 230.413693 N
194 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA LBE 05*1 50.75 0.5 NA 0.0017 29.670637 N
195 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA LEM 05*1 50.75 0.5 NA 0.0055 29.715849 N
196 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA MUR 05*1 50.75 0.5 NA 8e-04 6.103674 N
197 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA PLE 05*1 50.75 0.5 NA 0.6377 1215.241493 N
198 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA RJC 05*1 50.75 0.5 NA 0.2706 398.140394 N
199 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA SCE 05*1 50.75 0.5 NA 25.2082 66054.893442 N
200 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA SOL 05*1 50.75 0.5 NA 0.175 1742.474592 N
201 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA SOS 05*1 50.75 0.5 NA 0.007 42.567474 N
202 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA TUR 05*1 50.75 0.5 NA 0.0059 53.825362 N
203 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA ANF 05*1 50.25 -5.5 NA 0.075 239.964813 N
204 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA BIB 05*1 50.25 -5.5 NA 0.031 14.015844 N
205 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA BLL 05*1 50.25 -5.5 NA 0.0386 245.729394 N
206 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA CTL 05*1 50.25 -5.5 NA 0.018 73.244088 N
207 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA GUX 05*1 50.25 -5.5 NA 0.027 12.207348 N
208 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA HAD 05*1 50.25 -5.5 NA 0.0198 11.529162 N
209 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA JOD 05*1 50.25 -5.5 NA 0.0011 2.26062 N
210 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA LEM 05*1 50.25 -5.5 NA 0.0761 369.837432 N
211 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA LEZ 05*1 50.25 -5.5 NA 0.0233 38.43054 N
212 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA LIN 05*1 50.25 -5.5 NA 0.0057 5.65155 N
213 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA MUR 05*1 50.25 -5.5 NA 0.005 40.69116 N
214 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA PLE 05*1 50.25 -5.5 NA 0.1412 317.730141 N
215 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA RJF 05*1 50.25 -5.5 NA 0.0016 1.356372 N
216 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA SCE 05*1 50.25 -5.5 NA 0.0075 25.431975 N
217 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA SOL 05*1 50.25 -5.5 NA 0.4674 4419.342553 N
218 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA SOS 05*1 50.25 -5.5 NA 0.0191 51.881229 N
219 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA TUR 05*1 50.25 -5.5 NA 0.0076 69.627096 N
220 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA WIT 05*1 50.25 -5.5 NA 0.0106 9.04248 N
221 ENG 2018 2 VL1218 TM DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA ANF 05*1 50.25 -4.5 NA 0.2319 688.076212 N
222 ENG 2018 2 VL1218 TM DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA BLL 05*1 50.25 -4.5 NA 0.002 20.775097 N
223 ENG 2018 2 VL1218 TM DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA COD 05*1 50.25 -4.5 NA 0.0078 34.135362 N
224 ENG 2018 2 VL1218 TM DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA JOD 05*1 50.25 -4.5 NA 0.0082 69.073244 N
225 ENG 2018 2 VL1218 TM DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA LEM 05*1 50.25 -4.5 NA 0.0344 190.005111 N
226 ENG 2018 2 VL1218 TM DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA PLE 05*1 50.25 -4.5 NA 0.0659 164.629651 N
227 ENG 2018 2 VL1218 TM DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA SCE 05*1 50.25 -4.5 NA 19.5522 51019.062441 N
228 ENG 2018 2 VL1218 TM DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA SOL 05*1 50.25 -4.5 NA 0.1825 2449.167011 N
229 ENG 2018 2 VL1218 TM DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA TUR 05*1 50.25 -4.5 NA 0.0231 275.773033 N
230 ENG 2018 2 VL1218 TM DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA SCE 05*1 50.25 -3.5 NA 0.531 1572.509878 N
231 ENG 2018 2 VL1218 TM DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA CTL 05*1 50.75 -3.5 NA 0.0042 19.50915 N
232 ENG 2018 2 VL1218 TM DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA SCE 05*1 50.75 -3.5 NA 6.34 18462.178356 N
233 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA SCE 05*1 54.25 -0.5 NA 13.245 34560.415075 N
234 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA SCE 05*1 54.25 0.5 NA 2.52 6864.598692 N
235 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA SCE 05*1 54.75 -0.5 NA 21.2321 53404.299118 N
236 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA SCE 05*1 55.25 -1.5 NA 5.8797 14379.47603 N
237 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA SCE 05*1 55.75 -2.5 NA 2.7708 6834.227262 N
238 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA SCE 05*1 55.75 -1.5 NA 3.8181 9357.813883 N
239 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA SCE 05*1 56.25 -2.5 NA 8.689 21508.476837 N
240 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA SCE 05*1 56.25 -1.5 NA 0.165 382.327357 N
241 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA SCE 05*1 57.25 -1.5 NA 1.115 2895.006487 N
242 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.C NA NGI NK NA COC 05*1 51.25 0.5 NA 36.5 47603.00565 N
243 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.C NA NGI NK NA COC 05*1 51.25 1.5 NA 1126.099 1628759.337135 N
244 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.C NA NGI NK NA COC 05*1 51.75 0.5 NA 2745.4159 1895799.923665 N
245 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.C NA NGI NK NA COC 05*1 51.75 1.5 NA 1210.5 1241651.18655 N
246 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA SCE 05*1 49.75 -1.5 NA 1.1433 4663.432998 N
247 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA BLL 05*1 49.75 -0.5 NA 9e-04 8.194747 N
248 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA CTL 05*1 49.75 -0.5 NA 0.1464 549.703662 N
249 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA SCE 05*1 49.75 -0.5 NA 29.9224 85526.601615 N
250 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA TUR 05*1 49.75 -0.5 NA 0.0213 352.611507 N
251 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA CTL 05*1 49.75 0.5 NA 0.8743 3031.875725 N
252 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA SCE 05*1 49.75 0.5 NA 22.7458 59703.211565 N
253 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA CTL 05*1 50.25 -1.5 NA 0.009 25.431975 N
254 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA SCE 05*1 50.25 -1.5 NA 0.106 304.324664 N
255 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA BLL 05*1 50.25 0.5 NA 0.0362 198.719801 N
256 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA CTL 05*1 50.25 0.5 NA 1.2185 4715.359439 N
257 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA JOD 05*1 50.25 0.5 NA 0.0018 12.3995 N
258 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA OCC 05*1 50.25 0.5 NA 0.2 68.343896 N
259 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA SCE 05*1 50.25 0.5 NA 112.4142 266879.935569 N
260 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA TUR 05*1 50.25 0.5 NA 0.1601 1329.821018 N
261 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA BLL 05*1 50.25 1.5 NA 0.0022 15.485247 N
262 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA CTL 05*1 50.25 1.5 NA 0.8397 3320.206503 N
263 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA SCE 05*1 50.25 1.5 NA 101.0662 221113.785397 N
264 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA SOL 05*1 50.25 1.5 NA 0.0103 94.550431 N
265 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA TUR 05*1 50.25 1.5 NA 0.0035 34.372727 N
266 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA CTL 05*1 50.75 -0.5 NA 0.3233 1310.628354 N
267 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA LEM 05*1 50.75 -0.5 NA 0.0063 27.669988 N
268 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA SCE 05*1 50.75 -0.5 NA 7.5285 19846.344272 N
269 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA TUR 05*1 50.75 -0.5 NA 0.005 50.185764 N
270 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA CTL 05*1 50.75 0.5 NA 0.021 89.249277 N
271 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA SCE 05*1 50.75 0.5 NA 23.4532 56686.821086 N
272 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA SOL 05*1 50.75 0.5 NA 0.0124 119.903284 N
273 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA TUR 05*1 50.75 0.5 NA 0.0081 76.295925 N
274 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA QSC 05*1 53.25 -4.5 NA 1.2675 2149.001887 N
275 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA WHE 05*1 53.25 -4.5 NA 0.068 107.605512 N
276 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA QSC 05*1 53.75 -4.5 NA 29.6504 49194.44822 N
277 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA SOS 05*1 53.75 -4.5 NA 0.05 230.932157 N
278 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA WHE 05*1 53.75 -4.5 NA 0.6332 943.221088 N
279 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA QSC 05*1 53.75 -3.5 NA 2.6375 4457.897427 N
280 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA WHE 05*1 53.75 -3.5 NA 0.0296 46.229679 N
281 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA QSC 05*1 54.25 -4.5 NA 11.492 17921.901479 N
282 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA SYC 05*1 54.25 -4.5 NA 0.08 23.622387 N
283 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA CTL 05*1 48.75 -2.5 NA 0.2849 963.193666 N
284 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA PLE 05*1 48.75 -2.5 NA 0.0242 37.435867 N
285 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA SCE 05*1 48.75 -2.5 NA 8.8378 24974.210753 N
286 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA ANF 05*1 49.25 -3.5 NA 0.0114 39.956458 N
287 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA SCE 05*1 49.25 -3.5 NA 2.392 5860.973836 N
288 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA TUR 05*1 49.25 -3.5 NA 8e-04 9.471997 N
289 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA ANF 05*1 49.25 -2.5 NA 0.2039 750.593658 N
290 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA BLL 05*1 49.25 -2.5 NA 0.0056 47.14523 N
291 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA SCE 05*1 49.25 -2.5 NA 29.7921 72581.69243 N
292 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA TUR 05*1 49.25 -2.5 NA 0.0149 168.574433 N
293 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA SCE 05*1 49.25 -1.5 NA 0.45 1159.69806 N
294 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA SCE 05*1 49.75 -4.5 NA 1.0133 2428.211063 N
295 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA ANF 05*1 49.75 -3.5 NA 0.0085 30.9931 N
296 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA SCE 05*1 49.75 -3.5 NA 0.9975 2480.66875 N
297 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA ANF 05*1 49.75 -2.5 NA 0.0331 121.361384 N
298 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA BLL 05*1 49.75 -2.5 NA 0.0011 9.449391 N
299 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA SCE 05*1 49.75 -2.5 NA 15.8347 45818.822618 N
300 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA TUR 05*1 49.75 -2.5 NA 0.0019 22.628806 N
301 ENG 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA SCE 05*1 49.75 -1.5 NA 3.9648 9770.049243 N
