country_code year quarter vessel_length fishing_tech gear_type target_assemblage mesh_size_range metier supra_region sub_region eez_indicator geo_indicator specon_tech deep rectangle_type rectangle_lat rectangle_lon c_square totfishdays confidential
678 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.25 -0.5 NA 0.8271984 N
679 FRA 2018 1 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA 05*1 49.25 -0.5 NA 0.0004845325 N
680 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.25 0.5 NA 2.375018 N
681 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.25 0.5 NA 2 N
682 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 -1.5 NA 2 N
683 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 -1.5 NA 1 N
684 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 -0.5 NA 8.502212 N
685 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 -0.5 NA 11.0535 N
686 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 -0.5 NA 12.70281 N
687 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 -0.5 NA 6.89242 N
688 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 -0.5 NA 106.8215 N
689 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 -0.5 NA 6.649308 N
690 FRA 2018 4 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 -0.5 NA 0.1997044 N
691 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 -0.5 NA 3.156345 N
692 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 -0.5 NA 2.726909 N
693 FRA 2018 4 VL1218 DFN DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 -0.5 NA 0.5844836 N
694 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 -0.5 NA 3.34234 N
695 FRA 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 -0.5 NA 0.8271984 N
696 FRA 2018 1 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 -0.5 NA 0.03546412 N
697 FRA 2018 2 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 -0.5 NA 0.003522663 N
698 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 0.5 NA 2.254637 N
699 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 0.5 NA 2.357305 N
700 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 0.5 NA 1 N
701 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 0.5 NA 1.392433 N
702 FRA 2018 1 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 0.5 NA 0.03546412 N
703 FRA 2018 2 VL1218 PMP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 0.5 NA 0.003522663 N
704 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 1.5 NA 4.37034 N
705 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 1.5 NA 1 N
706 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 1.5 NA 1.816842 N
707 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 1.5 NA 1.39381 N
708 FRA 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 1.5 NA 1 N
709 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 49.75 1.5 NA 1.634695 N
710 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 50.25 -0.5 NA 0.4005244 N
711 FRA 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 50.25 -0.5 NA 1.196869 N
712 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 50.25 0.5 NA 10.09515 N
713 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 50.25 0.5 NA 1.660349 N
714 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 50.25 0.5 NA 2.197015 N
715 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 50.25 0.5 NA 2.747424 N
716 FRA 2018 1 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 50.25 0.5 NA 0.3938097 N
717 FRA 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 50.25 0.5 NA 0.8281445 N
718 FRA 2018 1 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA 05*1 50.25 0.5 NA 0.0004845325 N
719 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 50.25 1.5 NA 11.72214 N
720 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 50.25 1.5 NA 3.34491 N
721 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 50.25 1.5 NA 29.97998 N
722 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 50.25 1.5 NA 1.002763 N
723 FRA 2018 2 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA 05*1 50.25 1.5 NA 0.2126698 N
724 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 50.25 1.5 NA 1.314509 N
725 FRA 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 50.75 0.5 NA 0.4588389 N
726 FRA 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 50.75 1.5 NA 4.776156 N
727 FRA 2018 2 VL1218 DRB DRB MCD NA NK NAO 27.7.D NA NGI NA NA 05*1 50.75 1.5 NA 0.2126698 N
728 FRA 2018 4 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 50.75 1.5 NA 0.09644841 N
729 FRA 2018 4 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 50.75 1.5 NA 1 N
730 FRA 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.D NA NGI NA NA 05*1 50.75 1.5 NA 1.528515 N
731 PRT 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.9.A NA NGI NK NA NA NA NA 7400:208:4 45 N
732 PRT 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.9.A NA NGI NK NA NA NA NA 7400:208:4 32 N
733 PRT 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.9.A NA NGI NK NA NA NA NA 7400:209:4 54 N
734 PRT 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.9.A NA NGI NK NA NA NA NA 7400:219:2 106 N
735 ESP 2018 1 VL1218 DRB DRB MOL NA HMD_MOL_0_0_0 NAO 27.9.A NA NK NK NA 05*1 36.75 -6.5 NA 39 N
736 ESP 2018 1 VL1218 DRB DRB MOL NA HMD_MOL_0_0_0 NAO 27.9.A NA NK NK NA 05*1 37.25 -6.5 NA 47 N
737 ESP 2018 1 VL1218 DRB DRB MOL NA HMD_MOL_0_0_0 NAO 27.9.A NA NK NK NA 05*1 37.25 -7.5 NA 41 N
738 ESP 2018 4 VL1218 DRB DRB MOL NA HMD_MOL_0_0_0 NAO 27.9.A NA NK NK NA 05*1 36.25 -6.5 NA 3 N
739 ESP 2018 4 VL1218 DRB DRB MOL NA HMD_MOL_0_0_0 NAO 27.9.A NA NK NK NA 05*1 36.75 -6.5 NA 135 N
740 ESP 2018 4 VL1218 DRB DRB MOL NA HMD_MOL_0_0_0 NAO 27.9.A NA NK NK NA 05*1 36.75 -7.5 NA 391 N
741 ESP 2018 4 VL1218 DRB DRB MOL NA HMD_MOL_0_0_0 NAO 27.9.A NA NK NK NA 05*1 37.25 -6.5 NA 888 N
742 ESP 2018 4 VL1218 DRB DRB MOL NA HMD_MOL_0_0_0 NAO 27.9.A NA NK NK NA 05*1 37.25 -7.5 NA 182 N
743 ESP 2018 4 VL1218 DRB DRB NK NA NK NAO 27.9.A NA NK NK NA 05*1 36.75 -7.5 NA 24 N
744 ESP 2018 4 VL1218 DRB DRB NK NA NK NAO 27.9.A NA NK NK NA 05*1 37.25 -6.5 NA 10 N
745 ESP 2018 4 VL1218 PMP DRB MOL NA TBB_MOL_<55_0_0 NAO 27.9.A NA NK NK NA 05*1 42.75 -8.5 NA 55 N
746 PRT 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.9.A NA NGI NK NA NA NA NA 7400:219:2 87 N
747 PRT 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.9.A NA NGI NK NA NA NA NA 7400:219:2 120 N
748 PRT 2018 1 VL1218 DRB DRB MOL NK DRB_MOL_0_0_0 NAO 27.9.A NA NGI NK NA NA NA NA 7400:218:2 5 N
749 PRT 2018 2 VL1218 DRB DRB MOL NK DRB_MOL_0_0_0 NAO 27.9.A NA NGI NK NA NA NA NA 7400:218:2 6 N
750 PRT 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.9.A NA NGI NK NA NA NA NA 7400:209:4 79 N
751 PRT 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.9.A NA NGI NK NA NA NA NA 7400:209:4 58 N
752 PRT 2018 2 VL1218 DRB DRB MOL NK DRB_MOL_0_0_0 NAO 27.9.A NA NGI NK NA NA NA NA 7400:208:4 6 N
753 PRT 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.9.A NA NGI NK NA NA NA NA 7400:219:2 127 N
754 PRT 2018 4 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.9.A NA NGI NK NA NA NA NA 7400:208:4 59 N
755 PRT 2018 4 VL1218 DRB DRB MOL NK DRB_MOL_0_0_0 NAO 27.9.A NA NGI NK NA NA NA NA 7400:218:2 4 N
756 PRT 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.9.A NA NGI NK NA NA NA NA 7400:209:4 73 N
757 PRT 2018 3 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.9.A NA NGI NK NA NA NA NA 7400:208:4 60 N
758 ENG 2018 1 VL1218 DRB DRB NK NA NK NAO 27.4.C NA NGI NK NA 05*1 53.25 1.5 NA 1 N
759 ENG 2018 1 VL1218 DRB DRB NK NA NK NAO 27.7.D NA NGI NK NA 05*1 50.75 0.5 NA 1 N
760 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.A NA NGI NK NA 05*1 57.75 -2.5 NA 2.25 N
761 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.A NA NGI NK NA 05*1 57.75 -1.5 NA 0.75 N
762 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 54.25 -0.5 NA 69.8333333333 N
763 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 54.25 0.5 NA 20.5 N
764 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 54.75 -0.5 NA 10.6666666667 N
765 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 57.25 -2.5 NA 1 N
766 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 49.75 -0.5 NA 3.5 N
767 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 49.75 0.5 NA 22.8 N
768 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.25 -0.5 NA 2 N
769 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.25 0.5 NA 14.7 N
770 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.75 -0.5 NA 21 N
771 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.75 0.5 NA 4 N
772 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 52.25 -4.5 NA 48 N
773 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 52.75 -4.5 NA 39 N
774 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 53.25 -3.5 NA 22 N
775 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 53.75 -4.5 NA 12 N
776 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 53.75 -3.5 NA 5 N
777 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 54.25 -4.5 NA 53 N
778 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 49.25 -2.5 NA 14 N
779 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 49.75 -4.5 NA 3 N
780 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.25 -4.5 NA 89 N
781 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.25 -3.5 NA 112 N
782 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.75 -3.5 NA 28 N
783 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.75 -2.5 NA 29 N
784 ENG 2018 1 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.G NA NGI NK NA 05*1 51.75 -5.5 NA 4 N
785 ENG 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.75 0.5 NA 20 N
786 ENG 2018 1 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 54.25 -4.5 NA 49 N
787 ENG 2018 1 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.75 -0.5 NA 4 N
788 ENG 2018 1 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.75 0.5 NA 19 N
789 ENG 2018 1 VL1218 TM DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.75 -3.5 NA 14 N
790 ENG 2018 2 VL1218 DRB DRB NK NA NK NAO 27.4.B NA NGI NK NA 05*1 53.75 0.5 NA 1 N
791 ENG 2018 2 VL1218 DRB DRB NK NA NK NAO 27.4.C NA NGI NK NA 05*1 51.25 1.5 NA 1 N
792 ENG 2018 2 VL1218 DRB DRB NK NA NK NAO 27.4.C NA NGI NK NA 05*1 51.75 0.5 NA 0.5 N
793 ENG 2018 2 VL1218 DRB DRB NK NA NK NAO 27.4.C NA NGI NK NA 05*1 53.25 0.5 NA 0.5 N
794 ENG 2018 2 VL1218 DRB DRB NK NA NK NAO 27.7.E NA NGI NK NA 05*1 50.25 -2.5 NA 2 N
795 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 53.75 -0.5 NA 9 N
796 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 53.75 0.5 NA 33.2 N
797 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 54.25 -0.5 NA 32.05 N
798 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 54.25 0.5 NA 37.25 N
799 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 54.75 -1.5 NA 5.5 N
800 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 54.75 -0.5 NA 51.5 N
801 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 55.25 -1.5 NA 14 N
802 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 55.25 -0.5 NA 2 N
803 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 55.75 -2.5 NA 14 N
804 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 55.75 -1.5 NA 19 N
805 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 56.25 -2.5 NA 7 N
806 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.B NA NGI NK NA 05*1 56.25 -1.5 NA 1 N
807 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.C NA NGI NK NA 05*1 51.25 0.5 NA 3 N
808 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.C NA NGI NK NA 05*1 51.25 1.5 NA 6 N
809 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.4.C NA NGI NK NA 05*1 51.75 0.5 NA 26.5 N
810 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 49.75 -0.5 NA 6.2 N
811 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 49.75 0.5 NA 7.8 N
812 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.25 -0.5 NA 2 N
813 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.25 0.5 NA 11 N
814 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.75 -0.5 NA 5 N
815 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.75 0.5 NA 1 N
816 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 52.25 -4.5 NA 8 N
817 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 52.75 -4.5 NA 13 N
818 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 53.25 -4.5 NA 2.6666666667 N
819 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 53.25 -3.5 NA 9 N
820 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 53.75 -4.5 NA 18.3333333333 N
821 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 53.75 -3.5 NA 3 N
822 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 54.25 -4.5 NA 22 N
823 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 49.25 -3.5 NA 1 N
824 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 49.25 -2.5 NA 39.4 N
825 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 49.25 -1.5 NA 8 N
826 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 49.75 -5.5 NA 4 N
827 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 49.75 -4.5 NA 5 N
828 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 49.75 -2.5 NA 14.8 N
829 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.25 -5.5 NA 4 N
830 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.25 -4.5 NA 309.9999999999 N
831 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.25 -3.5 NA 57.3 N
832 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.25 -2.5 NA 5.5 N
833 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.75 -3.5 NA 7 N
834 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.75 -2.5 NA 35 N
835 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA 05*1 50.25 -5.5 NA 3 N
836 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA 05*1 50.75 -5.5 NA 25 N
837 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA 05*1 50.75 -4.5 NA 14 N
838 ENG 2018 2 VL1218 DRB DRB MOL NA DRB_MOL_0_0_0 NAO 27.8.E EU NGI NK NA 05*1 43.25 -17.5 NA 1 N
839 ENG 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.75 0.5 NA 25 N
840 ENG 2018 2 VL1218 DTS DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.A NA NGI NK NA 05*1 54.25 -4.5 NA 30 N
841 ENG 2018 2 VL1218 MGP DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.25 -4.5 NA 16 N
842 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.75 -0.5 NA 7 N
843 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_>=0_0_0 NAO 27.7.D NA NGI NK NA 05*1 50.75 0.5 NA 35.75 N
844 ENG 2018 2 VL1218 TBB DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.F NA NGI NK NA 05*1 50.25 -5.5 NA 1 N
845 ENG 2018 2 VL1218 TM DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.25 -4.5 NA 43 N
846 ENG 2018 2 VL1218 TM DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.25 -3.5 NA 1 N
847 ENG 2018 2 VL1218 TM DRB MOL NA DRB_MOL_0_0_0 NAO 27.7.E NA NGI NK NA 05*1 50.75 -3.5 NA 13 N
848 ENG 2018 3 VL1218 DRB DRB NK NA NK NAO 27.4.B NA NGI NK NA 05*1 53.75 0.5 NA 1 N
849 ENG 2018 3 VL1218 DRB DRB NK NA NK NAO 27.4.C NA NGI NK NA 05*1 52.25 1.5 NA 1 N
850 ENG 2018 3 VL1218 DRB DRB NK NA NK NAO 27.7.D NA NGI NK NA 05*1 49.75 -0.5 NA 1 N
851 ENG 2018 3 VL1218 DRB DRB NK NA NK NAO 27.7.E NA NGI NK NA 05*1 50.25 -2.5 NA 3.3571428571 N
